Timestamp,OD,electrical conductivity,fluorescence,Hum%RH,Dirt1,AD Value1,Dirt2,AD Value2
2025-06-24T09:31:25.289,405.142,218.926,46,0.112,243,4095,0,179,
2025-06-24T09:31:25.646,405.142,218.926,46,0.112,243,4095,0,178,
2025-06-24T09:31:25.945,405.142,218.926,46,0.112,243,4095,0,175,
2025-06-24T09:31:26.291,405.142,218.926,46,0.112,243,4095,0,178,
2025-06-24T09:31:26.601,405.142,218.926,46,0.112,243,4095,0,185,
2025-06-24T09:31:26.955,405.142,218.926,44,0.107,243,4095,0,193,
2025-06-24T09:31:27.256,405.142,218.926,44,0.107,243,4095,1,216,
2025-06-24T09:31:27.559,405.142,218.926,44,0.107,243,4095,2,232,
2025-06-24T09:31:27.881,405.142,218.926,46,0.112,205,4095,3,240,
2025-06-24T09:31:28.227,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:31:28.536,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:31:28.893,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:31:29.190,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:31:29.549,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:31:29.845,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:31:30.222,405.142,218.926,44,0.107,243,4095,3,246,
2025-06-24T09:31:30.520,405.142,218.926,44,0.107,243,4095,3,246,
2025-06-24T09:31:30.891,405.142,218.926,44,0.107,243,4095,3,243,
2025-06-24T09:31:31.190,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:31:31.561,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:31:31.861,405.142,218.926,44,0.107,243,4095,3,244,
2025-06-24T09:31:32.198,405.142,218.926,44,0.107,243,4095,3,243,
2025-06-24T09:31:32.503,405.142,218.926,44,0.107,243,4095,3,243,
2025-06-24T09:31:32.872,405.142,218.926,44,0.107,243,4095,3,238,
2025-06-24T09:31:33.175,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:31:33.531,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:31:33.831,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:31:34.188,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:31:34.484,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:31:34.800,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:31:35.116,405.142,218.926,46,0.112,236,4095,3,240,
2025-06-24T09:31:35.433,405.142,218.926,46,0.112,243,4095,3,246,
2025-06-24T09:31:35.733,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:31:36.072,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:31:36.370,405.142,218.926,46,0.112,243,4095,3,246,
2025-06-24T09:31:36.732,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:31:37.042,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:31:37.393,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:31:37.697,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:31:38.055,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:31:38.353,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:31:38.690,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:31:38.995,405.142,218.926,46,0.112,243,4095,3,236,
2025-06-24T09:31:39.298,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:31:39.603,405.142,218.926,46,0.112,205,4095,3,239,
2025-06-24T09:31:39.974,405.142,218.926,44,0.107,243,4095,3,240,
2025-06-24T09:31:40.275,405.142,218.926,44,0.107,243,4095,3,238,
2025-06-24T09:31:40.636,405.142,218.926,44,0.107,243,4095,2,204,
2025-06-24T09:31:40.946,405.142,218.926,46,0.112,243,4095,1,205,
2025-06-24T09:31:41.298,405.142,218.926,46,0.112,243,4095,1,205,
2025-06-24T09:31:41.602,405.142,218.926,46,0.112,243,4095,1,200,
2025-06-24T09:31:41.960,405.142,218.926,46,0.112,243,4095,1,203,
2025-06-24T09:31:42.254,405.142,218.926,46,0.112,243,4095,1,203,
2025-06-24T09:31:42.621,405.142,218.926,46,0.112,243,4095,0,203,
2025-06-24T09:31:42.926,405.142,218.926,46,0.112,243,4095,0,199,
2025-06-24T09:31:43.275,405.142,218.926,46,0.112,243,4095,0,196,
2025-06-24T09:31:43.581,405.142,218.926,46,0.112,243,4095,0,193,
2025-06-24T09:31:43.944,405.142,218.926,46,0.112,243,4095,0,195,
2025-06-24T09:31:44.240,405.142,218.926,46,0.112,243,4095,0,192,
2025-06-24T09:31:44.574,405.142,218.926,46,0.112,243,4095,0,196,
2025-06-24T09:31:44.882,405.142,218.926,46,0.112,243,4095,0,195,
2025-06-24T09:31:45.243,405.142,218.926,46,0.112,243,4095,0,199,
2025-06-24T09:31:45.554,405.142,218.926,46,0.112,243,4095,0,199,
2025-06-24T09:31:45.906,405.142,218.926,46,0.112,243,4095,0,199,
2025-06-24T09:31:46.211,405.142,218.926,46,0.112,243,4095,1,203,
2025-06-24T09:31:46.559,405.142,218.926,46,0.112,243,4095,1,209,
2025-06-24T09:31:46.867,405.142,218.926,46,0.112,243,4095,1,208,
2025-06-24T09:31:47.186,405.142,218.926,46,0.112,243,4095,1,215,
2025-06-24T09:31:47.491,405.142,218.926,46,0.112,205,4095,1,213,
2025-06-24T09:31:47.828,405.142,218.926,46,0.112,243,4095,2,218,
2025-06-24T09:31:48.130,405.142,218.926,46,0.112,243,4095,1,217,
2025-06-24T09:31:48.487,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T09:31:48.784,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T09:31:49.129,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T09:31:49.436,405.142,218.926,46,0.112,243,4095,2,233,
2025-06-24T09:31:49.752,405.142,218.926,46,0.112,243,4095,2,236,
2025-06-24T09:31:50.055,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:31:50.374,405.142,218.926,46,0.112,243,4095,3,236,
2025-06-24T09:31:50.676,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:31:50.993,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:31:51.310,405.142,218.926,46,0.112,242,4095,3,239,
2025-06-24T09:31:51.623,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:31:51.929,405.142,218.926,44,0.107,205,4095,3,236,
2025-06-24T09:31:52.248,405.142,218.926,44,0.107,243,4095,3,242,
2025-06-24T09:31:52.552,405.142,218.926,44,0.107,205,4095,3,242,
2025-06-24T09:31:52.871,405.142,218.926,46,0.112,243,4095,3,237,
2025-06-24T09:31:53.177,405.142,218.926,46,0.112,205,4095,3,243,
2025-06-24T09:31:53.496,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:31:53.801,405.142,218.926,46,0.112,205,4095,3,245,
2025-06-24T09:31:54.119,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:31:54.425,405.142,218.926,46,0.112,205,4095,3,242,
2025-06-24T09:31:54.743,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:31:55.049,405.142,218.926,46,0.112,205,4095,3,244,
2025-06-24T09:31:55.367,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:31:55.673,405.142,218.926,46,0.112,205,4095,3,241,
2025-06-24T09:31:56.032,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:31:56.342,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:31:56.699,405.142,218.926,46,0.112,243,4095,3,246,
2025-06-24T09:31:57.002,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:31:57.357,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:31:57.656,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:31:58.024,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:31:58.330,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:31:58.671,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:31:58.968,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:31:59.320,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:31:59.623,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:31:59.995,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:00.289,405.142,218.926,46,0.112,243,4095,3,237,
2025-06-24T09:32:00.606,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:00.926,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:01.277,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:01.581,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:01.935,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:02.238,405.142,218.926,46,0.112,243,4095,3,237,
2025-06-24T09:32:02.585,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:02.893,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:03.253,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:03.550,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:03.920,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:04.223,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:04.550,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:04.847,405.142,218.926,46,0.112,231,4095,3,245,
2025-06-24T09:32:05.220,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:05.518,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:32:05.882,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:06.191,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:06.518,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:06.825,405.142,218.926,46,0.112,238,4095,3,243,
2025-06-24T09:32:07.140,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:07.443,405.142,218.926,46,0.112,205,4095,3,243,
2025-06-24T09:32:07.759,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:08.061,405.142,218.926,46,0.112,205,4095,3,244,
2025-06-24T09:32:08.410,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:32:08.713,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:09.081,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:09.385,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:09.720,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:10.025,405.142,218.926,46,0.112,243,4095,3,237,
2025-06-24T09:32:10.370,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:10.666,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:11.034,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:11.354,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:11.672,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:32:11.977,405.142,218.926,46,0.112,205,4095,3,240,
2025-06-24T09:32:12.331,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:12.633,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:12.992,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:32:13.289,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:13.624,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:13.929,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:14.282,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:14.586,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:14.959,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:15.257,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:15.581,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:15.883,405.142,218.926,46,0.112,205,4095,3,241,
2025-06-24T09:32:16.242,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:16.539,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:16.875,405.142,218.926,46,0.112,243,4095,3,246,
2025-06-24T09:32:17.180,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:17.513,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:17.819,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:18.138,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:18.443,405.142,218.926,46,0.112,218,4095,3,241,
2025-06-24T09:32:18.817,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:19.114,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:19.488,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:19.787,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:20.122,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:32:20.426,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:20.777,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:21.082,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:21.418,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:21.723,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:32:22.090,405.142,218.926,46,0.112,243,4095,3,247,
2025-06-24T09:32:22.393,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:22.723,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:23.027,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:23.344,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:23.646,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:23.977,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:24.283,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:32:24.642,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:24.953,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:25.308,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:25.608,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:25.963,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:26.263,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:26.622,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:26.920,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:27.272,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:27.577,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:27.912,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:28.216,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:28.570,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:28.887,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:32:29.240,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:29.546,405.142,218.926,46,0.112,243,4095,3,246,
2025-06-24T09:32:29.865,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:30.186,405.142,218.926,46,0.112,240,4095,3,241,
2025-06-24T09:32:30.547,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:30.844,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:31.212,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:31.518,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:31.838,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:32.143,405.142,218.926,46,0.112,205,4095,3,242,
2025-06-24T09:32:32.494,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:32.799,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:33.151,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:33.455,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:32:33.823,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:34.127,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:34.494,405.142,218.926,46,0.112,243,4095,3,236,
2025-06-24T09:32:34.799,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:35.136,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:35.440,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:35.797,405.142,218.926,46,0.112,243,4095,3,236,
2025-06-24T09:32:36.094,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:32:36.471,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:36.767,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:32:37.103,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:37.407,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:37.762,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:38.064,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:38.386,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:38.684,405.142,218.926,46,0.112,205,4095,3,242,
2025-06-24T09:32:39.015,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:39.319,405.142,218.926,46,0.112,243,4095,3,237,
2025-06-24T09:32:39.635,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:39.937,405.142,218.926,46,0.112,205,4095,3,240,
2025-06-24T09:32:40.238,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:40.559,405.142,218.926,46,0.112,205,4095,3,244,
2025-06-24T09:32:40.864,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:41.185,405.142,218.926,46,0.112,205,4095,3,238,
2025-06-24T09:32:41.537,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:41.843,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:42.201,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:32:42.497,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:42.832,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:32:43.138,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:43.458,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:32:43.762,405.142,218.926,46,0.112,205,4095,3,236,
2025-06-24T09:32:44.066,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:44.387,405.142,218.926,46,0.112,205,4095,3,236,
2025-06-24T09:32:44.741,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:45.045,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:45.402,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:45.701,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:46.039,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:46.343,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:46.694,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:46.999,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:32:47.359,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:47.669,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:47.990,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:48.294,405.142,218.926,46,0.112,205,4095,3,242,
2025-06-24T09:32:48.653,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:48.949,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:49.284,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:49.589,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:49.946,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:50.245,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:50.574,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:50.870,405.142,218.926,46,0.112,237,4095,3,237,
2025-06-24T09:32:51.237,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:51.542,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:51.910,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:52.214,405.142,218.926,46,0.112,243,4095,3,237,
2025-06-24T09:32:52.566,405.142,218.926,46,0.112,243,4095,3,245,
2025-06-24T09:32:52.872,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:53.209,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:53.513,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:53.868,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:54.168,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:54.506,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:54.802,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:55.143,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:55.436,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:55.768,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:56.069,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:56.441,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:56.740,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:57.087,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:32:57.394,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:57.752,405.142,218.926,46,0.112,243,4095,3,238,
2025-06-24T09:32:58.049,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:32:58.386,405.142,218.926,46,0.112,243,4095,3,236,
2025-06-24T09:32:58.689,405.142,218.926,46,0.112,243,4095,3,237,
2025-06-24T09:32:59.013,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:32:59.328,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:32:59.688,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:32:59.984,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:33:00.316,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:33:00.617,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:33:00.994,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:33:01.304,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:33:01.656,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:33:01.960,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:33:02.280,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:33:02.585,405.142,218.926,46,0.112,220,4095,3,236,
2025-06-24T09:33:02.944,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:33:03.241,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:33:03.588,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:33:03.897,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:33:04.216,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:33:04.521,405.142,218.926,46,0.112,205,4095,3,242,
2025-06-24T09:33:04.875,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:33:05.178,405.142,218.926,46,0.112,243,4095,3,242,
2025-06-24T09:33:05.537,405.142,218.926,46,0.112,243,4095,3,237,
2025-06-24T09:33:05.833,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:33:06.168,405.142,218.926,46,0.112,243,4095,3,237,
2025-06-24T09:33:06.473,405.142,218.926,46,0.112,243,4095,3,243,
2025-06-24T09:33:06.798,405.142,218.926,46,0.112,243,4095,3,239,
2025-06-24T09:33:07.098,405.142,218.926,46,0.112,215,4095,3,246,
2025-06-24T09:33:07.459,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:33:07.770,405.142,218.926,46,0.112,243,4095,3,236,
2025-06-24T09:33:08.115,405.142,218.926,46,0.112,243,4095,3,240,
2025-06-24T09:33:08.425,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:33:08.777,405.142,218.926,46,0.112,243,4095,3,236,
2025-06-24T09:33:09.082,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:33:09.402,405.142,218.926,46,0.112,243,4095,3,241,
2025-06-24T09:33:09.708,405.142,218.926,46,0.112,243,4095,3,244,
2025-06-24T09:33:10.062,405.142,218.926,46,0.112,243,4095,3,237,
2025-06-24T09:33:10.364,405.142,218.926,46,0.112,243,4095,3,240,
